ride_length,Conteo_ridelength,member_casual
09:34:00,1,casual
09:34:02,1,casual
09:34:10,1,casual
09:34:23,1,casual
09:34:47,1,member
09:34:53,1,casual
09:35:04,1,casual
09:35:16,1,casual
09:35:20,1,member
09:35:22,1,casual
09:35:23,1,casual
09:35:25,1,casual
09:35:45,1,casual
09:35:47,1,casual
09:35:48,1,casual
09:35:54,1,casual
09:35:58,1,casual
09:35:59,1,casual
09:36:56,1,casual
09:37:05,1,casual
09:37:17,1,casual
09:37:22,1,member
09:37:27,1,member
09:37:28,1,casual
09:37:31,1,casual
09:37:31,1,member
09:37:33,1,member
09:37:35,1,casual
09:37:36,1,casual
09:37:59,1,member
09:38:07,1,casual
09:38:12,1,casual
09:38:14,1,member
09:38:17,1,casual
09:38:18,1,member
09:38:21,1,casual
09:38:54,1,casual
09:39:15,1,member
09:39:16,1,casual
09:39:20,1,member
09:39:22,1,casual
09:39:44,1,casual
09:40:14,1,casual
09:40:31,1,member
09:40:33,1,casual
09:40:51,1,casual
09:41:15,1,casual
09:41:23,1,casual
09:41:39,1,member
09:42:20,1,casual
09:42:26,1,casual
09:42:32,1,member
09:42:41,1,casual
09:42:43,1,casual
09:42:55,1,casual
09:42:58,1,casual
09:43:14,1,casual
09:43:22,1,casual
09:43:31,1,casual
09:43:43,1,casual
09:43:59,1,casual
09:44:14,1,casual
09:44:16,1,casual
09:44:17,1,casual
09:44:25,1,casual
09:44:26,1,casual
09:44:31,1,casual
09:44:52,1,member
09:44:55,1,member
09:45:43,1,casual
09:45:44,1,casual
09:45:50,1,casual
09:45:55,1,casual
09:46:07,1,casual
09:46:32,1,casual
09:46:37,1,member
09:46:38,1,casual
09:46:47,1,casual
09:47:21,1,casual
09:47:26,1,casual
09:47:27,1,casual
09:47:30,1,casual
09:48:06,1,casual
09:48:19,1,member
09:48:35,1,casual
09:48:44,1,casual
09:48:49,1,casual
09:49:06,1,member
09:49:09,1,casual
09:49:23,1,casual
09:49:26,1,casual
09:49:31,1,casual
09:49:44,1,member
09:49:47,1,casual
09:49:50,1,member
09:49:51,1,casual
09:49:51,1,member
09:50:14,1,casual
09:50:15,1,casual
09:50:18,1,casual
09:50:21,1,casual
09:50:23,1,casual
09:50:40,1,casual
09:51:05,1,casual
09:51:08,1,casual
09:51:12,1,casual
09:51:22,1,casual
09:51:24,1,casual
09:51:29,1,casual
09:51:42,1,casual
09:51:52,1,casual
09:52:00,1,casual
09:52:05,1,casual
09:52:19,1,casual
09:52:37,1,member
09:53:01,1,casual
09:53:10,1,casual
09:53:22,1,casual
09:53:26,1,casual
09:53:53,1,casual
09:54:02,1,casual
09:54:09,1,casual
09:54:15,1,casual
09:54:18,1,casual
09:54:20,1,casual
09:54:22,1,casual
09:54:31,1,casual
09:54:35,1,casual
09:54:50,1,casual
09:54:55,1,casual
09:55:09,1,casual
09:55:11,1,casual
09:55:34,1,member
09:55:35,1,casual
09:55:54,1,casual
09:56:00,1,casual
09:56:03,1,casual
09:56:07,1,casual
09:56:12,1,casual
09:56:17,1,casual
09:56:41,1,casual
09:56:45,1,casual
09:57:09,1,casual
09:57:11,1,casual
09:57:16,1,casual
09:57:22,1,casual
09:57:36,1,member
09:57:46,1,casual
09:57:49,1,casual
09:57:54,1,member
09:57:56,1,casual
09:57:58,1,casual
09:58:10,1,member
09:58:11,1,casual
09:58:21,1,casual
09:58:22,2,casual
09:58:32,1,casual
09:58:49,1,member
09:58:53,1,casual
09:58:58,1,member
09:59:07,1,casual
09:59:08,1,casual
09:59:23,1,casual
09:59:32,1,casual
09:59:42,1,casual
09:59:59,1,member
10:00:21,1,casual
10:00:29,1,casual
10:00:41,1,casual
10:00:48,1,casual
10:00:54,1,member
10:00:55,1,casual
10:00:58,1,casual
10:01:23,1,casual
10:01:31,1,member
10:01:47,1,casual
10:01:57,1,casual
10:02:04,1,casual
10:02:12,1,casual
10:02:22,1,member
10:02:28,1,casual
10:02:29,1,casual
10:02:39,1,casual
10:02:41,1,casual
10:02:45,1,member
10:02:52,2,casual
10:03:04,1,casual
10:03:12,1,casual
10:03:12,1,member
10:03:17,1,casual
10:03:21,1,member
10:03:22,1,casual
10:03:40,1,member
10:03:57,1,casual
10:04:46,1,casual
10:04:52,1,casual
10:04:58,1,casual
10:05:01,1,casual
10:05:05,1,member
10:05:06,1,casual
10:05:17,1,casual
10:05:18,1,casual
10:05:39,1,casual
10:06:13,1,member
10:06:20,1,member
10:07:02,1,casual
10:07:03,1,casual
10:07:05,1,casual
10:07:09,2,casual
10:07:37,1,casual
10:07:38,1,casual
10:07:44,1,casual
10:07:48,1,casual
10:08:06,1,casual
10:08:16,1,casual
10:08:19,1,casual
10:08:24,1,casual
10:08:30,1,casual
10:08:42,1,casual
10:09:02,1,casual
10:09:04,1,casual
10:09:23,1,member
10:09:24,1,casual
10:09:58,1,casual
10:10:09,1,casual
10:10:23,1,casual
10:10:30,2,casual
10:10:33,1,member
10:10:38,1,casual
10:10:53,1,casual
10:11:11,1,casual
10:11:33,1,casual
10:11:41,1,casual
10:11:46,2,casual
10:12:05,1,casual
10:12:09,1,casual
10:12:11,1,casual
10:12:17,1,casual
10:12:21,1,member
10:12:35,1,casual
10:12:53,1,member
10:12:58,1,casual
10:13:02,1,casual
10:13:13,1,casual
10:13:18,1,casual
10:13:20,1,casual
10:13:22,1,casual
10:13:28,2,casual
10:13:40,2,casual
10:13:54,1,casual
10:14:24,1,member
10:14:48,1,casual
10:14:51,1,casual
10:14:59,1,member
10:15:02,1,member
10:15:04,1,casual
10:15:08,1,member
10:15:09,1,casual
10:15:10,1,casual
10:15:31,1,casual
10:15:47,1,casual
10:16:09,1,member
10:16:10,1,casual
10:16:11,1,casual
10:16:33,1,casual
10:16:42,1,casual
10:16:52,1,member
10:16:55,2,casual
10:17:01,1,casual
10:17:12,1,casual
10:17:13,1,member
10:17:15,1,member
10:17:51,1,member
10:18:23,1,casual
10:18:38,1,casual
10:19:13,1,member
10:19:19,1,member
10:19:22,1,casual
10:19:24,1,casual
10:19:44,1,casual
10:20:07,1,casual
10:20:09,1,casual
10:20:20,1,casual
10:20:28,1,casual
10:20:31,1,casual
10:20:35,2,casual
10:21:04,1,member
10:21:08,1,member
10:21:10,1,member
10:21:24,1,member
10:21:25,1,casual
10:21:35,1,casual
10:21:37,1,member
10:21:48,1,casual
10:21:51,1,casual
10:21:57,1,casual
10:21:58,1,member
10:22:07,1,casual
10:22:09,1,casual
10:22:38,1,casual
10:22:46,1,member
10:22:52,1,member
10:23:00,1,casual
10:23:04,1,casual
10:23:23,1,casual
10:23:36,1,casual
10:23:42,1,member
10:23:47,1,casual
10:24:00,1,casual
10:24:10,1,casual
10:24:38,1,casual
10:25:15,1,casual
10:25:19,1,casual
10:25:21,1,casual
10:25:26,1,casual
10:25:27,2,casual
10:25:29,1,casual
10:25:33,1,casual
10:25:38,1,member
10:25:59,1,casual
10:26:11,1,casual
10:26:11,1,member
10:26:19,1,casual
10:26:25,1,casual
10:26:28,1,casual
10:26:33,1,member
10:26:34,1,member
10:26:42,1,casual
10:26:47,1,casual
10:26:54,1,casual
10:26:55,1,member
10:26:58,1,casual
10:27:26,1,casual
10:27:44,1,casual
10:28:06,1,member
10:28:08,1,casual
10:28:09,2,casual
10:28:16,1,member
10:28:31,1,casual
10:28:46,1,member
10:29:05,1,casual
10:29:20,1,casual
10:29:27,1,casual
10:29:30,1,casual
10:29:35,1,member
10:29:55,2,casual
10:29:58,1,casual
10:30:06,1,casual
10:30:14,1,casual
10:30:22,1,casual
10:30:30,1,casual
10:30:41,1,casual
10:31:15,1,casual
10:31:17,1,casual
10:31:26,1,member
10:31:29,1,casual
10:31:36,2,casual
10:31:39,1,casual
10:31:42,1,casual
10:31:56,1,casual
10:32:09,1,casual
10:32:22,1,casual
10:32:37,1,casual
10:32:38,1,casual
10:32:43,2,casual
10:32:54,1,casual
10:33:01,1,casual
10:33:30,1,member
10:33:48,1,casual
10:33:58,1,casual
10:34:26,1,casual
10:34:35,1,casual
10:34:36,1,casual
10:34:54,1,casual
10:34:59,1,casual
10:35:06,1,casual
10:35:15,1,casual
10:35:15,1,member
10:35:31,1,casual
10:35:53,1,casual
10:36:12,1,casual
10:36:17,1,casual
10:36:37,1,casual
10:36:48,1,casual
10:36:56,1,casual
10:37:12,1,casual
10:37:24,1,casual
10:37:30,1,casual
10:37:36,1,casual
10:37:48,1,casual
10:37:57,1,member
10:38:00,1,casual
10:38:03,1,casual
10:38:14,1,casual
10:38:27,1,casual
10:38:54,1,casual
10:39:01,1,casual
10:39:11,1,casual
10:39:17,1,casual
10:39:26,1,casual
10:39:29,1,casual
10:39:29,1,member
10:39:51,1,casual
10:40:17,1,casual
10:40:20,1,casual
10:40:53,1,casual
10:40:57,2,casual
10:41:02,1,casual
10:41:17,1,casual
10:41:21,1,member
10:41:43,1,casual
10:42:04,1,casual
10:42:16,1,casual
10:42:27,1,casual
10:42:44,1,member
10:42:50,1,casual
10:42:57,1,casual
10:42:58,1,casual
10:43:07,1,casual
10:43:13,1,casual
10:43:23,1,casual
10:43:31,1,casual
10:43:51,1,casual
10:43:55,1,casual
10:44:15,1,casual
10:44:18,1,casual
10:44:50,1,casual
10:44:56,1,casual
10:45:08,1,casual
10:45:14,1,casual
10:45:19,1,casual
10:45:35,1,casual
10:45:37,1,casual
10:45:43,1,casual
10:46:42,1,member
10:46:46,1,casual
10:46:46,1,member
10:46:57,1,casual
10:46:57,1,member
10:47:28,1,casual
10:47:33,1,casual
10:47:34,1,casual
10:47:37,1,casual
10:47:49,1,casual
10:48:00,1,casual
10:48:10,1,casual
10:48:12,1,member
10:48:20,1,casual
10:48:32,1,casual
10:49:10,1,casual
10:49:12,1,casual
10:49:26,1,member
10:49:29,1,casual
10:49:33,1,casual
10:49:46,1,member
10:49:59,1,casual
10:50:05,1,casual
10:50:12,1,member
10:50:13,1,casual
10:50:30,1,casual
10:50:38,1,casual
10:51:07,2,casual
10:51:13,1,casual
10:51:43,1,casual
10:53:03,1,casual
10:53:09,1,casual
10:53:22,1,casual
10:53:58,1,casual
10:54:31,1,casual
10:54:56,1,casual
10:54:58,1,casual
10:55:00,1,casual
10:55:19,1,member
10:55:27,1,casual
10:55:42,1,casual
10:55:53,1,member
10:56:22,1,casual
10:56:49,1,casual
10:57:10,1,member
10:57:22,1,member
10:57:39,1,casual
10:57:48,1,casual
10:57:49,1,casual
10:57:53,1,casual
10:58:02,1,casual
10:58:12,1,casual
10:58:17,1,casual
10:58:49,1,casual
10:59:05,1,casual
11:00:03,1,casual
11:00:55,1,member
11:01:17,1,casual
11:01:19,1,member
11:01:20,1,casual
11:01:33,1,casual
11:01:43,1,casual
11:02:08,1,casual
11:02:11,1,casual
11:02:26,1,member
11:02:28,1,casual
11:02:37,1,casual
11:02:43,1,casual
11:02:46,1,casual
11:02:48,1,member
11:02:58,1,casual
11:03:02,2,casual
11:03:03,1,casual
11:03:09,1,casual
11:03:20,1,casual
11:03:40,1,casual
11:03:45,1,casual
11:04:05,1,casual
11:04:17,1,member
11:04:20,1,casual
11:04:25,1,casual
11:04:41,1,casual
11:05:01,1,casual
11:05:04,1,member
11:05:18,1,casual
11:05:25,1,casual
11:05:35,1,casual
11:05:58,1,casual
11:06:07,1,casual
11:06:20,1,member
11:06:26,1,member
11:06:28,1,casual
11:06:33,1,casual
11:06:37,2,casual
11:06:46,1,casual
11:06:57,1,member
11:07:16,1,member
11:07:44,1,member
11:07:56,1,casual
11:07:57,1,casual
11:08:13,1,casual
11:08:17,1,casual
11:08:19,1,casual
11:08:21,1,casual
11:08:31,1,casual
11:08:33,1,casual
11:08:51,1,casual
11:08:53,2,casual
11:09:00,1,casual
11:09:01,1,casual
11:09:08,1,casual
11:09:27,1,casual
11:09:30,1,casual
11:09:39,1,casual
11:09:42,1,casual
11:09:43,1,casual
11:10:04,1,casual
11:10:12,1,casual
11:10:47,1,casual
11:10:59,1,casual
11:11:01,1,casual
11:11:05,1,casual
11:11:15,1,casual
11:11:28,2,casual
11:11:34,2,casual
11:11:39,1,casual
11:11:46,1,member
11:12:13,1,casual
11:12:13,1,member
11:12:14,1,casual
11:12:15,1,casual
11:13:23,1,casual
11:13:38,1,casual
11:13:52,1,member
11:13:57,1,casual
11:13:59,1,member
11:14:06,1,member
11:14:13,1,casual
11:14:21,1,casual
11:14:26,1,casual
11:14:33,1,casual
11:14:47,1,casual
11:14:57,1,casual
11:15:15,1,casual
11:15:33,1,casual
11:15:34,1,casual
11:15:35,1,casual
11:15:37,1,casual
11:15:41,1,casual
11:16:11,1,casual
11:16:39,1,casual
11:16:43,1,casual
11:17:05,1,casual
11:17:09,1,casual
11:17:18,1,casual
11:17:27,1,member
11:17:29,2,casual
11:17:31,1,casual
11:17:33,1,member
11:17:39,1,casual
11:17:44,1,casual
11:17:53,1,casual
11:18:12,1,casual
11:18:36,1,member
11:18:39,1,member
11:18:55,1,member
11:18:58,2,casual
11:19:12,1,casual
11:19:15,1,casual
11:19:25,1,casual
11:19:34,1,casual
11:19:44,1,casual
11:20:35,1,casual
11:20:39,1,casual
11:20:50,1,casual
11:21:45,1,casual
11:22:06,1,casual
11:22:33,1,casual
11:22:40,1,casual
11:22:41,1,casual
11:22:47,2,casual
11:22:54,1,casual
11:22:56,1,casual
11:23:28,1,casual
11:23:53,1,casual
11:23:55,1,casual
11:24:05,1,member
11:24:14,1,casual
11:24:21,1,casual
11:25:07,1,casual
11:25:21,1,casual
11:25:30,1,member
11:25:34,1,casual
11:25:45,1,casual
11:26:32,1,casual
11:26:42,1,member
11:26:44,1,casual
11:26:50,1,casual
11:26:51,1,member
11:26:57,1,casual
11:26:59,1,casual
11:27:02,1,casual
11:27:05,1,casual
11:27:11,1,casual
11:27:12,1,casual
11:27:14,1,casual
11:27:58,1,casual
11:28:02,2,casual
11:28:09,1,member
11:28:11,1,member
11:28:13,1,casual
11:28:17,1,casual
11:28:29,1,casual
11:28:59,1,casual
11:29:03,1,casual
11:29:13,1,casual
11:29:57,1,casual
11:30:03,1,casual
11:30:05,1,member
11:30:14,1,casual
11:30:18,1,casual
11:30:35,1,member
11:30:36,1,member
11:30:40,1,casual
11:30:41,2,casual
11:30:46,1,casual
11:30:52,1,casual
11:30:55,1,member
11:30:59,1,casual
11:30:59,1,member
11:31:02,1,casual
11:31:22,1,casual
11:31:24,1,member
11:31:26,1,casual
11:31:33,1,casual
11:31:43,1,casual
11:32:00,1,casual
11:32:23,1,casual
11:32:26,1,casual
11:32:27,1,casual
11:32:34,1,casual
11:32:39,1,casual
11:33:02,2,casual
11:33:08,1,casual
11:33:12,1,casual
11:33:18,1,casual
11:33:32,1,member
11:33:58,1,casual
11:34:03,1,casual
11:34:18,1,casual
11:34:23,1,member
11:34:25,1,member
11:34:30,1,casual
11:34:31,1,member
11:35:13,1,casual
11:35:20,1,member
11:35:33,1,casual
11:35:34,1,casual
11:35:40,1,casual
11:35:40,1,member
11:35:45,1,casual
11:35:46,1,casual
11:36:16,1,member
11:36:34,1,casual
11:36:36,1,casual
11:37:12,1,casual
11:37:42,1,casual
11:37:48,1,casual
11:38:04,1,casual
11:38:14,1,casual
11:38:31,1,casual
11:39:14,1,casual
11:39:45,1,casual
11:39:57,1,casual
11:39:58,1,casual
11:40:19,1,casual
11:40:20,1,casual
11:40:22,1,member
11:40:23,1,casual
11:40:26,1,member
11:40:28,1,casual
11:40:40,2,casual
11:40:54,1,casual
11:40:57,1,casual
11:41:02,1,casual
11:41:08,1,casual
11:41:23,1,casual
11:41:24,1,casual
11:41:33,1,casual
11:41:51,1,casual
11:41:56,1,casual
11:42:09,1,casual
11:42:30,1,casual
11:42:34,1,casual
11:42:37,1,casual
11:42:41,1,casual
11:42:44,1,casual
11:42:49,1,casual
11:42:53,1,casual
11:43:10,1,member
11:43:35,1,casual
11:43:43,1,casual
11:43:49,1,casual
11:44:18,2,casual
11:44:48,1,casual
11:45:06,1,casual
11:45:10,1,casual
11:45:16,1,member
11:45:21,1,casual
11:45:22,2,casual
11:45:24,1,casual
11:45:25,1,casual
11:45:27,1,casual
11:45:31,1,casual
11:46:23,1,casual
11:46:30,1,casual
11:46:45,1,casual
11:46:48,1,casual
11:46:55,1,casual
11:47:00,1,casual
11:47:03,1,casual
11:47:11,1,member
11:47:42,1,member
11:47:50,1,casual
11:48:22,1,casual
11:48:22,1,member
11:48:30,1,casual
11:48:34,1,casual
11:48:46,1,casual
11:48:58,1,casual
11:49:04,1,member
11:49:33,1,casual
11:49:59,1,casual
11:50:06,1,casual
11:50:12,1,casual
11:50:25,1,casual
11:50:33,1,member
11:50:51,1,casual
11:50:59,1,casual
11:51:18,1,casual
11:51:20,1,casual
11:51:48,1,member
11:51:53,1,casual
11:51:58,1,member
11:52:08,1,casual
11:52:14,1,casual
11:52:23,1,casual
11:53:27,1,member
11:53:38,1,member
11:54:03,1,member
11:54:08,1,casual
11:54:10,1,casual
11:54:11,1,member
11:54:15,1,member
11:54:24,1,casual
11:55:26,1,casual
11:55:30,1,casual
11:55:46,1,casual
11:55:57,1,casual
11:56:02,1,member
11:56:28,1,casual
11:56:29,1,casual
11:56:31,1,casual
11:56:38,1,casual
11:56:46,2,casual
11:56:52,1,casual
11:56:53,1,casual
11:57:26,1,casual
11:57:35,1,casual
11:58:06,1,casual
11:58:13,1,member
11:58:44,1,casual
11:58:57,1,casual
11:58:58,1,member
11:59:07,1,casual
11:59:12,1,casual
11:59:30,1,casual
11:59:49,1,casual
11:59:53,1,member
12:00:21,1,casual
12:00:28,1,member
12:00:39,1,casual
12:00:46,1,casual
12:00:57,1,member
12:01:09,1,member
12:01:18,1,casual
12:01:20,1,casual
12:01:21,1,casual
12:01:29,1,member
12:01:44,1,member
12:01:51,1,member
12:02:09,1,casual
12:02:21,1,casual
12:02:58,1,casual
12:03:01,1,casual
12:03:02,1,casual
12:03:11,1,casual
12:03:23,1,member
12:03:32,1,casual
12:03:37,1,casual
12:03:43,1,casual
12:03:45,1,member
12:03:55,1,casual
12:04:03,2,casual
12:04:15,1,casual
12:04:29,1,casual
12:05:02,1,casual
12:05:03,1,casual
12:05:32,1,casual
12:06:34,1,casual
12:06:49,1,member
12:06:50,1,member
12:07:00,1,casual
12:07:04,1,casual
12:07:13,1,casual
12:07:31,1,casual
12:07:39,1,casual
12:07:40,1,casual
12:08:03,1,member
12:08:41,1,member
12:08:56,1,casual
12:09:05,1,casual
12:09:26,1,casual
12:09:30,1,casual
12:09:32,1,casual
12:09:38,1,casual
12:09:44,2,casual
12:09:50,1,casual
12:10:04,1,casual
12:10:22,1,casual
12:10:29,1,casual
12:10:31,1,casual
12:10:48,1,member
12:10:56,1,casual
12:10:57,1,casual
12:10:59,1,casual
12:11:09,1,casual
12:11:27,1,casual
12:11:29,1,casual
12:11:38,1,casual
12:11:41,1,casual
12:11:41,1,member
12:11:53,1,casual
12:12:03,1,casual
12:12:14,1,casual
12:12:29,1,casual
12:13:03,1,casual
12:13:16,2,casual
12:13:19,1,casual
12:13:41,1,casual
12:13:53,1,casual
12:13:56,1,casual
12:14:01,1,casual
12:14:03,1,casual
12:14:45,1,casual
12:14:48,1,casual
12:15:01,1,member
12:15:19,1,casual
12:15:30,2,casual
12:16:41,1,casual
12:16:42,1,casual
12:16:48,1,casual
12:16:59,1,casual
12:17:28,1,member
12:17:29,1,casual
12:17:43,1,casual
12:17:58,1,member
12:17:59,1,casual
12:18:03,1,casual
12:18:12,1,casual
12:18:17,1,casual
12:18:25,1,casual
12:18:36,1,casual
12:18:40,1,casual
12:18:41,1,member
12:19:19,1,casual
12:19:21,1,casual
12:19:26,1,casual
12:19:26,1,member
12:19:37,1,member
12:19:39,1,casual
12:20:11,1,casual
12:20:21,1,casual
12:20:42,1,casual
12:20:49,1,member
12:20:56,1,casual
12:20:58,1,casual
12:21:02,1,casual
12:21:27,1,casual
12:21:33,1,casual
12:21:36,1,member
12:21:42,1,casual
12:21:45,1,casual
12:21:48,1,casual
12:21:53,1,casual
12:22:01,1,casual
12:22:39,1,casual
12:23:20,1,casual
12:23:30,1,casual
12:23:34,1,casual
12:23:35,1,member
12:23:56,1,casual
12:24:10,1,casual
12:24:31,1,casual
12:24:38,1,casual
12:24:41,1,casual
12:25:06,1,casual
12:25:21,1,casual
12:25:37,1,member
12:25:39,1,casual
12:25:51,2,casual
12:25:53,1,casual
12:26:07,1,casual
12:26:08,1,casual
12:26:18,1,casual
12:26:24,1,casual
12:26:30,1,casual
12:26:39,1,casual
12:27:16,1,casual
12:27:18,1,member
12:27:20,1,casual
12:27:22,1,casual
12:27:27,1,member
12:27:46,1,casual
12:27:55,1,casual
12:28:05,1,casual
12:28:07,1,member
12:28:08,1,casual
12:28:09,1,casual
12:28:27,1,casual
12:28:30,1,casual
12:28:48,1,casual
12:29:17,1,casual
12:29:27,1,casual
12:29:36,1,casual
12:29:41,1,casual
12:30:08,1,casual
12:30:19,1,casual
12:30:26,1,casual
12:30:34,1,casual
12:31:12,1,casual
12:31:16,1,casual
12:31:39,1,casual
12:32:04,1,casual
12:32:06,1,casual
12:32:07,1,casual
12:32:15,1,casual
12:32:20,1,casual
12:32:31,1,casual
12:32:34,1,casual
12:32:38,1,casual
12:32:43,1,casual
12:32:47,1,casual
12:33:28,1,casual
12:34:03,1,casual
12:34:10,1,casual
12:34:41,1,member
12:34:46,1,member
12:34:55,1,casual
12:35:02,1,casual
12:35:18,1,casual
12:35:20,1,casual
12:35:24,1,casual
12:35:39,1,member
12:35:45,1,casual
12:35:46,1,member
12:36:04,2,casual
12:36:08,1,casual
12:36:24,1,casual
12:36:27,1,casual
12:36:28,1,casual
12:36:33,1,casual
12:36:37,1,casual
12:36:45,1,casual
12:36:48,1,casual
12:37:13,1,casual
12:37:15,1,member
12:37:21,1,casual
12:37:33,1,casual
12:37:47,1,member
12:38:03,1,casual
12:38:05,1,casual
12:38:17,1,casual
12:38:56,1,casual
12:39:10,1,member
12:39:14,1,casual
12:39:15,1,casual
12:39:16,1,casual
12:39:18,1,member
12:39:25,1,casual
12:39:32,1,member
12:39:40,1,casual
12:39:52,1,member
12:39:54,1,casual
12:40:07,1,casual
12:40:27,1,casual
12:40:56,1,casual
12:41:20,1,member
12:41:53,1,casual
12:41:59,1,casual
12:42:18,1,casual
12:42:22,1,casual
12:42:31,1,casual
12:42:42,1,casual
12:43:14,1,casual
12:43:17,1,casual
12:43:21,1,casual
12:43:32,1,casual
12:43:33,1,casual
12:43:36,1,member
12:43:38,1,member
12:43:53,1,casual
12:44:01,1,member
12:44:02,1,member
12:44:30,1,casual
12:44:33,1,casual
12:45:04,1,casual
12:45:28,1,casual
12:45:37,1,casual
12:45:51,1,casual
12:45:56,1,member
12:46:01,1,casual
12:46:06,1,casual
12:46:10,1,casual
12:46:11,1,casual
12:46:17,1,casual
12:46:40,1,casual
12:46:41,1,casual
12:47:11,1,casual
12:47:16,1,casual
12:47:24,1,casual
12:47:35,1,member
12:47:52,1,casual
12:47:59,1,casual
12:48:19,1,casual
12:48:22,1,casual
12:48:31,1,casual
12:48:36,1,casual
12:48:41,1,casual
12:49:02,1,casual
12:49:09,1,member
12:49:11,1,casual
12:49:22,1,casual
12:49:37,1,casual
12:49:41,2,casual
12:49:43,1,casual
12:49:58,1,member
12:50:19,1,casual
12:50:29,1,casual
12:50:31,1,casual
12:50:48,1,casual
12:51:44,1,casual
12:51:53,1,member
12:52:21,1,member
12:52:29,1,casual
12:52:30,1,casual
12:52:54,1,casual
12:53:00,1,casual
12:53:04,1,casual
12:53:14,1,casual
12:53:18,1,casual
12:53:18,1,member
12:53:36,1,casual
12:53:37,1,member
12:53:38,1,casual
12:53:44,1,casual
12:54:31,1,casual
12:54:43,1,member
12:54:44,1,member
12:55:37,1,casual
12:56:24,1,casual
12:56:39,1,casual
12:57:10,1,casual
12:57:24,1,casual
12:57:29,1,casual
12:57:43,1,member
12:57:58,1,casual
12:58:14,1,casual
12:58:15,1,casual
12:58:23,1,casual
12:59:07,1,casual
12:59:08,1,casual
12:59:30,1,member
12:59:39,1,casual
13:00:06,1,casual
13:00:25,2,member
13:00:55,1,casual
13:02:02,1,casual
13:02:13,1,casual
13:02:29,1,member
13:02:50,1,casual
13:02:56,1,member
13:02:57,1,casual
13:03:02,1,casual
13:03:08,1,casual
13:03:08,1,member
13:03:19,1,casual
13:03:20,1,casual
13:03:23,1,member
13:03:30,1,casual
13:03:33,1,member
13:03:35,1,casual
13:03:45,1,member
13:03:53,1,member
13:03:58,1,casual
13:04:06,1,member
13:04:10,1,casual
13:04:20,1,casual
13:04:27,1,casual
13:04:28,1,casual
13:04:39,3,casual
13:04:49,1,casual
13:04:51,1,casual
13:04:58,1,casual
13:05:05,1,casual
13:05:07,1,casual
13:05:15,1,casual
13:05:19,1,casual
13:05:21,1,casual
13:05:34,1,casual
13:05:36,1,member
13:05:40,1,member
13:05:42,2,casual
13:06:01,1,casual
13:06:02,1,casual
13:06:11,1,casual
13:06:16,1,casual
13:06:22,1,casual
13:06:25,1,casual
13:06:31,1,member
13:06:49,1,casual
13:07:06,1,casual
13:07:12,1,casual
13:07:19,1,casual
13:07:27,1,casual
13:07:40,1,casual
13:07:50,1,casual
13:08:03,1,casual
13:08:29,1,member
13:08:45,1,casual
13:08:49,1,casual
13:08:53,1,casual
13:09:46,1,casual
13:09:47,1,member
13:10:02,1,casual
13:10:13,1,casual
13:10:27,1,member
13:10:29,1,casual
13:10:33,1,member
13:10:35,1,casual
13:10:37,1,member
13:10:42,1,member
13:10:48,1,casual
13:10:53,1,casual
13:11:47,1,casual
13:12:29,1,member
13:12:45,1,casual
13:12:48,1,member
13:13:39,1,casual
13:13:41,1,casual
13:13:44,1,casual
13:13:45,1,casual
13:14:01,1,casual
13:14:01,1,member
13:14:13,1,casual
13:14:29,1,casual
13:14:52,1,casual
13:14:55,2,casual
13:15:04,1,member
13:15:06,1,casual
13:15:08,1,casual
13:15:15,1,casual
13:15:16,1,casual
13:15:46,1,casual
13:15:58,1,casual
13:16:43,1,member
13:16:46,1,casual
13:17:20,1,casual
13:17:24,1,casual
13:17:26,1,casual
13:17:36,1,casual
13:17:37,1,casual
13:17:39,1,casual
13:17:44,1,casual
13:17:47,1,casual
13:17:49,1,casual
13:17:56,1,member
13:18:00,1,member
13:18:04,1,casual
13:18:23,1,casual
13:18:28,1,casual
13:19:15,1,member
13:19:19,1,casual
13:19:25,1,casual
13:19:27,1,member
13:19:35,1,casual
13:20:42,1,casual
13:21:06,1,casual
13:21:28,1,casual
13:21:36,1,member
13:21:59,1,casual
13:22:24,1,member
13:22:31,1,casual
13:23:07,1,casual
13:23:31,1,casual
13:23:31,1,member
13:23:38,1,casual
13:23:43,1,casual
13:23:55,1,casual
13:24:14,1,member
13:24:18,1,casual
13:24:33,1,member
13:24:39,1,casual
13:24:53,1,casual
13:24:54,1,casual
13:25:06,1,casual
13:25:15,1,casual
13:25:20,1,casual
13:25:23,1,casual
13:25:27,1,member
13:25:46,1,member
13:25:49,1,casual
13:26:29,1,member
13:26:37,1,casual
13:26:38,1,casual
13:26:49,1,casual
13:27:05,1,casual
13:27:07,1,casual
13:27:32,1,casual
13:27:42,1,casual
13:27:45,1,member
13:28:00,1,casual
13:28:18,1,casual
13:28:26,1,casual
13:28:36,1,casual
13:28:44,1,casual
13:28:58,1,casual
13:29:01,1,casual
13:29:21,1,casual
13:29:40,1,casual
13:29:57,1,casual
13:30:09,1,member
13:30:22,1,casual
13:30:36,1,casual
13:31:17,1,casual
13:31:31,1,casual
13:31:36,1,casual
13:31:38,1,casual
13:31:55,1,casual
13:32:08,1,member
13:32:09,1,casual
13:32:10,1,casual
13:32:28,1,casual
13:32:32,1,casual
13:32:53,1,member
13:33:14,1,casual
13:33:36,1,casual
13:33:47,1,casual
13:33:48,1,casual
